,tpr_trans,ratio_case,total_samples,log-fold increase,log_increase
9212,-16.118095750958314,0.2857142857142857,9,0.33,3.4011973816621555
9213,-16.118095750958314,0.2857142857142857,9,0.43,3.6888794541139363
9214,-16.118095750958314,0.2857142857142857,9,0.52,3.912023005428146
9215,-16.118095750958314,0.2857142857142857,9,0.61,4.0943445622221
9216,-16.118095750958314,0.2857142857142857,9,0.69,4.248495242049359
9217,-16.118095750958314,0.2857142857142857,9,0.76,4.382026634673881
9218,-16.118095750958314,0.2857142857142857,9,0.83,4.499809670330265
9219,-16.118095750958314,0.2857142857142857,9,0.9,4.605170185988092
9220,-1.3862939861200076,0.2857142857142857,9,1.45,5.298317366548036
9221,16.118095750958314,0.2857142857142857,9,2.16,5.991464547107982
9222,16.118095750958314,0.2857142857142857,9,2.64,6.396929655216146
9223,16.118095750958314,0.2857142857142857,9,2.99,6.684611727667927
9224,16.118095750958314,0.2857142857142857,9,3.28,6.907755278982137
9225,-16.118095750958314,0.2857142857142857,9,0.08,2.302585092994046
9226,-16.118095750958314,0.2857142857142857,9,0.15,2.995732273553991
9227,-16.118095750958314,0.2857142857142857,9,0.22,3.4011973816621555
9228,-16.118095750958314,0.2857142857142857,9,0.29,3.6888794541139363
9229,-16.118095750958314,0.2857142857142857,9,0.35,3.912023005428146
9230,-16.118095750958314,0.2857142857142857,9,0.42,4.0943445622221
9231,-16.118095750958314,0.2857142857142857,9,0.47,4.248495242049359
9232,-16.118095750958314,0.2857142857142857,9,0.53,4.382026634673881
9233,-16.118095750958314,0.2857142857142857,9,0.58,4.499809670330265
9234,-16.118095750958314,0.2857142857142857,9,0.64,4.605170185988092
9235,-2.1972236884478242,0.2857142857142857,9,1.08,5.298317366548036
9236,0.4054650247748482,0.2857142857142857,9,1.69,5.991464547107982
9237,16.118095750958314,0.2857142857142857,9,2.12,6.396929655216146
9238,16.118095750958314,0.2857142857142857,9,2.44,6.684611727667927
9239,16.118095750958314,0.2857142857142857,9,2.71,6.907755278982137
9240,-16.118095750958314,0.2857142857142857,9,0.05,2.302585092994046
9241,-16.118095750958314,0.2857142857142857,9,0.1,2.995732273553991
9242,-16.118095750958314,0.2857142857142857,9,0.15,3.4011973816621555
9243,-16.118095750958314,0.2857142857142857,9,0.19,3.6888794541139363
9244,-16.118095750958314,0.2857142857142857,9,0.24,3.912023005428146
9245,-16.118095750958314,0.2857142857142857,9,0.28,4.0943445622221
9246,-16.118095750958314,0.2857142857142857,9,0.32,4.248495242049359
9247,-16.118095750958314,0.2857142857142857,9,0.36,4.382026634673881
9248,-16.118095750958314,0.2857142857142857,9,0.4,4.499809670330265
9249,-16.118095750958314,0.2857142857142857,9,0.44,4.605170185988092
9250,-2.1972236884478242,0.2857142857142857,9,0.78,5.298317366548036
9251,0.4054650247748482,0.2857142857142857,9,1.28,5.991464547107982
9252,16.118095750958314,0.2857142857142857,9,1.65,6.396929655216146
9253,16.118095750958314,0.2857142857142857,9,1.95,6.684611727667927
9254,16.118095750958314,0.2857142857142857,9,2.19,6.907755278982137
9255,-16.118095750958314,0.2857142857142857,9,0.03,2.302585092994046
9256,-16.118095750958314,0.2857142857142857,9,0.07,2.995732273553991
9257,-16.118095750958314,0.2857142857142857,9,0.1,3.4011973816621555
9258,-16.118095750958314,0.2857142857142857,9,0.13,3.6888794541139363
9259,-16.118095750958314,0.2857142857142857,9,0.16,3.912023005428146
9260,-16.118095750958314,0.2857142857142857,9,0.19,4.0943445622221
9261,-16.118095750958314,0.2857142857142857,9,0.22,4.248495242049359
9262,-16.118095750958314,0.2857142857142857,9,0.25,4.382026634673881
9263,-16.118095750958314,0.2857142857142857,9,0.27,4.499809670330265
9264,-16.118095750958314,0.2857142857142857,9,0.3,4.605170185988092
9265,-16.118095750958314,0.2857142857142857,9,0.55,5.298317366548036
9266,-0.8472976699110584,0.2857142857142857,9,0.95,5.991464547107982
9267,0.8472976699110583,0.2857142857142857,9,1.26,6.396929655216146
9268,16.118095750958314,0.2857142857142857,9,1.52,6.684611727667927
9269,16.118095750958314,0.2857142857142857,9,1.73,6.907755278982137
9270,-16.118095750958314,0.2857142857142857,9,0.02,2.302585092994046
9271,-16.118095750958314,0.2857142857142857,9,0.04,2.995732273553991
9272,-16.118095750958314,0.2857142857142857,9,0.06,3.4011973816621555
9273,-16.118095750958314,0.2857142857142857,9,0.08,3.6888794541139363
9274,-16.118095750958314,0.2857142857142857,9,0.1,3.912023005428146
9275,-16.118095750958314,0.2857142857142857,9,0.12,4.0943445622221
9276,-16.118095750958314,0.2857142857142857,9,0.14,4.248495242049359
9277,-16.118095750958314,0.2857142857142857,9,0.16,4.382026634673881
9278,-16.118095750958314,0.2857142857142857,9,0.18,4.499809670330265
9279,-16.118095750958314,0.2857142857142857,9,0.2,4.605170185988092
9280,-16.118095750958314,0.2857142857142857,9,0.38,5.298317366548036
9281,-0.8472976699110584,0.2857142857142857,9,0.68,5.991464547107982
9282,-0.8472976699110584,0.2857142857142857,9,0.93,6.396929655216146
9283,1.386293986120008,0.2857142857142857,9,1.14,6.684611727667927
9284,16.118095750958314,0.2857142857142857,9,1.32,6.907755278982137
9285,-1.3862939861200076,0.2857142857142857,9,0.01,2.302585092994046
9286,-16.118095750958314,0.2857142857142857,9,0.03,2.995732273553991
9287,-2.1972236884478242,0.2857142857142857,9,0.04,3.4011973816621555
9288,-2.1972236884478242,0.2857142857142857,9,0.06,3.6888794541139363
9289,-16.118095750958314,0.2857142857142857,9,0.07,3.912023005428146
9290,-16.118095750958314,0.2857142857142857,9,0.08,4.0943445622221
9291,-2.1972236884478242,0.2857142857142857,9,0.1,4.248495242049359
9292,-16.118095750958314,0.2857142857142857,9,0.11,4.382026634673881
9293,-16.118095750958314,0.2857142857142857,9,0.12,4.499809670330265
9294,-16.118095750958314,0.2857142857142857,9,0.14,4.605170185988092
9295,-2.1972236884478242,0.2857142857142857,9,0.26,5.298317366548036
9296,-2.1972236884478242,0.2857142857142857,9,0.49,5.991464547107982
9297,1.386293986120008,0.2857142857142857,9,0.68,6.396929655216146
9298,2.1972236884478247,0.2857142857142857,9,0.85,6.684611727667927
9299,16.118095750958314,0.2857142857142857,9,1.0,6.907755278982137
9300,-16.118095750958314,0.42857142857142855,10,0.58,2.302585092994046
9301,-16.118095750958314,0.42857142857142855,10,1.0,2.995732273553991
9302,-16.118095750958314,0.42857142857142855,10,1.32,3.4011973816621555
9303,-16.118095750958314,0.42857142857142855,10,1.58,3.6888794541139363
9304,-16.118095750958314,0.42857142857142855,10,1.81,3.912023005428146
9305,-16.118095750958314,0.42857142857142855,10,2.0,4.0943445622221
9306,-16.118095750958314,0.42857142857142855,10,2.17,4.248495242049359
9307,-2.1972236884478242,0.42857142857142855,10,2.32,4.382026634673881
9308,-2.1972236884478242,0.42857142857142855,10,2.46,4.499809670330265
9309,-1.3862939861200076,0.42857142857142855,10,2.58,4.605170185988092
9310,0.4054650247748482,0.42857142857142855,10,3.46,5.298317366548036
9311,16.118095750958314,0.42857142857142855,10,4.39,5.991464547107982
9312,16.118095750958314,0.42857142857142855,10,4.95,6.396929655216146
9313,16.118095750958314,0.42857142857142855,10,5.36,6.684611727667927
9314,16.118095750958314,0.42857142857142855,10,5.67,6.907755278982137
9315,-16.118095750958314,0.42857142857142855,10,0.42,2.302585092994046
9316,-16.118095750958314,0.42857142857142855,10,0.74,2.995732273553991
9317,-16.118095750958314,0.42857142857142855,10,1.0,3.4011973816621555
9318,-16.118095750958314,0.42857142857142855,10,1.22,3.6888794541139363
9319,-16.118095750958314,0.42857142857142855,10,1.42,3.912023005428146
9320,-16.118095750958314,0.42857142857142855,10,1.58,4.0943445622221
9321,-16.118095750958314,0.42857142857142855,10,1.74,4.248495242049359
9322,-16.118095750958314,0.42857142857142855,10,1.87,4.382026634673881
9323,-16.118095750958314,0.42857142857142855,10,2.0,4.499809670330265
9324,-16.118095750958314,0.42857142857142855,10,2.12,4.605170185988092
9325,1.386293986120008,0.42857142857142855,10,2.94,5.298317366548036
9326,16.118095750958314,0.42857142857142855,10,3.84,5.991464547107982
9327,16.118095750958314,0.42857142857142855,10,4.39,6.396929655216146
9328,16.118095750958314,0.42857142857142855,10,4.79,6.684611727667927
9329,16.118095750958314,0.42857142857142855,10,5.1,6.907755278982137
9330,-16.118095750958314,0.42857142857142855,10,0.26,2.302585092994046
9331,-16.118095750958314,0.42857142857142855,10,0.49,2.995732273553991
9332,-16.118095750958314,0.42857142857142855,10,0.68,3.4011973816621555
9333,-16.118095750958314,0.42857142857142855,10,0.85,3.6888794541139363
9334,-16.118095750958314,0.42857142857142855,10,1.0,3.912023005428146
9335,-16.118095750958314,0.42857142857142855,10,1.14,4.0943445622221
9336,-16.118095750958314,0.42857142857142855,10,1.26,4.248495242049359
9337,-2.9444370844315926,0.42857142857142855,10,1.38,4.382026634673881
9338,-16.118095750958314,0.42857142857142855,10,1.49,4.499809670330265
9339,-16.118095750958314,0.42857142857142855,10,1.58,4.605170185988092
9340,1.386293986120008,0.42857142857142855,10,2.32,5.298317366548036
9341,16.118095750958314,0.42857142857142855,10,3.17,5.991464547107982
9342,16.118095750958314,0.42857142857142855,10,3.7,6.396929655216146
9343,16.118095750958314,0.42857142857142855,10,4.09,6.684611727667927
9344,16.118095750958314,0.42857142857142855,10,4.39,6.907755278982137
9345,-16.118095750958314,0.42857142857142855,10,0.18,2.302585092994046
9346,-16.118095750958314,0.42857142857142855,10,0.34,2.995732273553991
9347,-2.9444370844315926,0.42857142857142855,10,0.49,3.4011973816621555
9348,-16.118095750958314,0.42857142857142855,10,0.62,3.6888794541139363
9349,-16.118095750958314,0.42857142857142855,10,0.74,3.912023005428146
9350,-16.118095750958314,0.42857142857142855,10,0.85,4.0943445622221
9351,-16.118095750958314,0.42857142857142855,10,0.95,4.248495242049359
9352,-16.118095750958314,0.42857142857142855,10,1.05,4.382026634673881
9353,-2.9444370844315926,0.42857142857142855,10,1.14,4.499809670330265
9354,-16.118095750958314,0.42857142857142855,10,1.22,4.605170185988092
9355,0.0,0.42857142857142855,10,1.87,5.298317366548036
9356,16.118095750958314,0.42857142857142855,10,2.66,5.991464547107982
9357,16.118095750958314,0.42857142857142855,10,3.17,6.396929655216146
9358,16.118095750958314,0.42857142857142855,10,3.54,6.684611727667927
9359,16.118095750958314,0.42857142857142855,10,3.84,6.907755278982137
9360,-16.118095750958314,0.42857142857142855,10,0.12,2.302585092994046
9361,-16.118095750958314,0.42857142857142855,10,0.23,2.995732273553991
9362,-16.118095750958314,0.42857142857142855,10,0.33,3.4011973816621555
9363,-16.118095750958314,0.42857142857142855,10,0.43,3.6888794541139363
9364,-16.118095750958314,0.42857142857142855,10,0.52,3.912023005428146
9365,-16.118095750958314,0.42857142857142855,10,0.61,4.0943445622221
9366,-2.9444370844315926,0.42857142857142855,10,0.69,4.248495242049359
9367,-16.118095750958314,0.42857142857142855,10,0.76,4.382026634673881
9368,-16.118095750958314,0.42857142857142855,10,0.83,4.499809670330265
9369,-16.118095750958314,0.42857142857142855,10,0.9,4.605170185988092
9370,-2.1972236884478242,0.42857142857142855,10,1.45,5.298317366548036
9371,16.118095750958314,0.42857142857142855,10,2.16,5.991464547107982
9372,16.118095750958314,0.42857142857142855,10,2.64,6.396929655216146
9373,16.118095750958314,0.42857142857142855,10,2.99,6.684611727667927
9374,16.118095750958314,0.42857142857142855,10,3.28,6.907755278982137
9375,-16.118095750958314,0.42857142857142855,10,0.08,2.302585092994046
9376,-16.118095750958314,0.42857142857142855,10,0.15,2.995732273553991
9377,-16.118095750958314,0.42857142857142855,10,0.22,3.4011973816621555
9378,-16.118095750958314,0.42857142857142855,10,0.29,3.6888794541139363
9379,-16.118095750958314,0.42857142857142855,10,0.35,3.912023005428146
9380,-16.118095750958314,0.42857142857142855,10,0.42,4.0943445622221
9381,-2.1972236884478242,0.42857142857142855,10,0.47,4.248495242049359
9382,-16.118095750958314,0.42857142857142855,10,0.53,4.382026634673881
9383,-16.118095750958314,0.42857142857142855,10,0.58,4.499809670330265
9384,-16.118095750958314,0.42857142857142855,10,0.64,4.605170185988092
9385,-0.40546502477484814,0.42857142857142855,10,1.08,5.298317366548036
9386,16.118095750958314,0.42857142857142855,10,1.69,5.991464547107982
9387,16.118095750958314,0.42857142857142855,10,2.12,6.396929655216146
9388,16.118095750958314,0.42857142857142855,10,2.44,6.684611727667927
9389,16.118095750958314,0.42857142857142855,10,2.71,6.907755278982137
9390,-16.118095750958314,0.42857142857142855,10,0.05,2.302585092994046
9391,-16.118095750958314,0.42857142857142855,10,0.1,2.995732273553991
9392,-16.118095750958314,0.42857142857142855,10,0.15,3.4011973816621555
9393,-16.118095750958314,0.42857142857142855,10,0.19,3.6888794541139363
9394,-16.118095750958314,0.42857142857142855,10,0.24,3.912023005428146
9395,-16.118095750958314,0.42857142857142855,10,0.28,4.0943445622221
9396,-16.118095750958314,0.42857142857142855,10,0.32,4.248495242049359
9397,-16.118095750958314,0.42857142857142855,10,0.36,4.382026634673881
9398,-16.118095750958314,0.42857142857142855,10,0.4,4.499809670330265
9399,-16.118095750958314,0.42857142857142855,10,0.44,4.605170185988092
9400,-16.118095750958314,0.42857142857142855,10,0.78,5.298317366548036
9401,1.386293986120008,0.42857142857142855,10,1.28,5.991464547107982
9402,16.118095750958314,0.42857142857142855,10,1.65,6.396929655216146
9403,16.118095750958314,0.42857142857142855,10,1.95,6.684611727667927
9404,16.118095750958314,0.42857142857142855,10,2.19,6.907755278982137
9405,-2.1972236884478242,0.42857142857142855,10,0.03,2.302585092994046
9406,-16.118095750958314,0.42857142857142855,10,0.07,2.995732273553991
9407,-16.118095750958314,0.42857142857142855,10,0.1,3.4011973816621555
9408,-16.118095750958314,0.42857142857142855,10,0.13,3.6888794541139363
9409,-16.118095750958314,0.42857142857142855,10,0.16,3.912023005428146
9410,-16.118095750958314,0.42857142857142855,10,0.19,4.0943445622221
9411,-16.118095750958314,0.42857142857142855,10,0.22,4.248495242049359
9412,-16.118095750958314,0.42857142857142855,10,0.25,4.382026634673881
9413,-16.118095750958314,0.42857142857142855,10,0.27,4.499809670330265
9414,-2.1972236884478242,0.42857142857142855,10,0.3,4.605170185988092
9415,-2.1972236884478242,0.42857142857142855,10,0.55,5.298317366548036
9416,-0.40546502477484814,0.42857142857142855,10,0.95,5.991464547107982
9417,16.118095750958314,0.42857142857142855,10,1.26,6.396929655216146
9418,16.118095750958314,0.42857142857142855,10,1.52,6.684611727667927
9419,16.118095750958314,0.42857142857142855,10,1.73,6.907755278982137
9420,-16.118095750958314,0.42857142857142855,10,0.02,2.302585092994046
9421,-16.118095750958314,0.42857142857142855,10,0.04,2.995732273553991
9422,-16.118095750958314,0.42857142857142855,10,0.06,3.4011973816621555
9423,-16.118095750958314,0.42857142857142855,10,0.08,3.6888794541139363
9424,-16.118095750958314,0.42857142857142855,10,0.1,3.912023005428146
9425,-16.118095750958314,0.42857142857142855,10,0.12,4.0943445622221
9426,-16.118095750958314,0.42857142857142855,10,0.14,4.248495242049359
9427,-16.118095750958314,0.42857142857142855,10,0.16,4.382026634673881
9428,-16.118095750958314,0.42857142857142855,10,0.18,4.499809670330265
9429,-16.118095750958314,0.42857142857142855,10,0.2,4.605170185988092
9430,-2.1972236884478242,0.42857142857142855,10,0.38,5.298317366548036
9431,0.0,0.42857142857142855,10,0.68,5.991464547107982
9432,1.386293986120008,0.42857142857142855,10,0.93,6.396929655216146
9433,16.118095750958314,0.42857142857142855,10,1.14,6.684611727667927
9434,16.118095750958314,0.42857142857142855,10,1.32,6.907755278982137
9435,-16.118095750958314,0.42857142857142855,10,0.01,2.302585092994046
9436,-2.1972236884478242,0.42857142857142855,10,0.03,2.995732273553991
9437,-16.118095750958314,0.42857142857142855,10,0.04,3.4011973816621555
9438,-16.118095750958314,0.42857142857142855,10,0.06,3.6888794541139363
9439,-16.118095750958314,0.42857142857142855,10,0.07,3.912023005428146
9440,-16.118095750958314,0.42857142857142855,10,0.08,4.0943445622221
9441,-16.118095750958314,0.42857142857142855,10,0.1,4.248495242049359
9442,-16.118095750958314,0.42857142857142855,10,0.11,4.382026634673881
9443,-16.118095750958314,0.42857142857142855,10,0.12,4.499809670330265
9444,-16.118095750958314,0.42857142857142855,10,0.14,4.605170185988092
9445,-2.1972236884478242,0.42857142857142855,10,0.26,5.298317366548036
9446,-0.40546502477484814,0.42857142857142855,10,0.49,5.991464547107982
9447,16.118095750958314,0.42857142857142855,10,0.68,6.396929655216146
9448,1.386293986120008,0.42857142857142855,10,0.85,6.684611727667927
9449,16.118095750958314,0.42857142857142855,10,1.0,6.907755278982137
9450,-16.118095750958314,0.5714285714285714,11,0.58,2.302585092994046
9451,-16.118095750958314,0.5714285714285714,11,1.0,2.995732273553991
9452,-16.118095750958314,0.5714285714285714,11,1.32,3.4011973816621555
9453,-16.118095750958314,0.5714285714285714,11,1.58,3.6888794541139363
9454,-16.118095750958314,0.5714285714285714,11,1.81,3.912023005428146
9455,-2.1972236884478242,0.5714285714285714,11,2.0,4.0943445622221
9456,-16.118095750958314,0.5714285714285714,11,2.17,4.248495242049359
9457,-16.118095750958314,0.5714285714285714,11,2.32,4.382026634673881
9458,-2.1972236884478242,0.5714285714285714,11,2.46,4.499809670330265
9459,-0.8472976699110584,0.5714285714285714,11,2.58,4.605170185988092
9460,16.118095750958314,0.5714285714285714,11,3.46,5.298317366548036
9461,16.118095750958314,0.5714285714285714,11,4.39,5.991464547107982
9462,16.118095750958314,0.5714285714285714,11,4.95,6.396929655216146
9463,16.118095750958314,0.5714285714285714,11,5.36,6.684611727667927
9464,16.118095750958314,0.5714285714285714,11,5.67,6.907755278982137
9465,-16.118095750958314,0.5714285714285714,11,0.42,2.302585092994046
9466,-16.118095750958314,0.5714285714285714,11,0.74,2.995732273553991
9467,-16.118095750958314,0.5714285714285714,11,1.0,3.4011973816621555
9468,-2.1972236884478242,0.5714285714285714,11,1.22,3.6888794541139363
9469,-16.118095750958314,0.5714285714285714,11,1.42,3.912023005428146
9470,-16.118095750958314,0.5714285714285714,11,1.58,4.0943445622221
9471,-16.118095750958314,0.5714285714285714,11,1.74,4.248495242049359
9472,-2.1972236884478242,0.5714285714285714,11,1.87,4.382026634673881
9473,-16.118095750958314,0.5714285714285714,11,2.0,4.499809670330265
9474,-2.1972236884478242,0.5714285714285714,11,2.12,4.605170185988092
9475,16.118095750958314,0.5714285714285714,11,2.94,5.298317366548036
9476,16.118095750958314,0.5714285714285714,11,3.84,5.991464547107982
9477,16.118095750958314,0.5714285714285714,11,4.39,6.396929655216146
9478,16.118095750958314,0.5714285714285714,11,4.79,6.684611727667927
9479,16.118095750958314,0.5714285714285714,11,5.1,6.907755278982137
9480,-16.118095750958314,0.5714285714285714,11,0.26,2.302585092994046
9481,-16.118095750958314,0.5714285714285714,11,0.49,2.995732273553991
9482,-16.118095750958314,0.5714285714285714,11,0.68,3.4011973816621555
9483,-16.118095750958314,0.5714285714285714,11,0.85,3.6888794541139363
9484,-16.118095750958314,0.5714285714285714,11,1.0,3.912023005428146
9485,-16.118095750958314,0.5714285714285714,11,1.14,4.0943445622221
9486,-16.118095750958314,0.5714285714285714,11,1.26,4.248495242049359
9487,-16.118095750958314,0.5714285714285714,11,1.38,4.382026634673881
9488,-2.1972236884478242,0.5714285714285714,11,1.49,4.499809670330265
9489,-1.3862939861200076,0.5714285714285714,11,1.58,4.605170185988092
9490,1.386293986120008,0.5714285714285714,11,2.32,5.298317366548036
9491,16.118095750958314,0.5714285714285714,11,3.17,5.991464547107982
9492,16.118095750958314,0.5714285714285714,11,3.7,6.396929655216146
9493,16.118095750958314,0.5714285714285714,11,4.09,6.684611727667927
9494,16.118095750958314,0.5714285714285714,11,4.39,6.907755278982137
9495,-16.118095750958314,0.5714285714285714,11,0.18,2.302585092994046
9496,-16.118095750958314,0.5714285714285714,11,0.34,2.995732273553991
9497,-16.118095750958314,0.5714285714285714,11,0.49,3.4011973816621555
9498,-16.118095750958314,0.5714285714285714,11,0.62,3.6888794541139363
9499,-16.118095750958314,0.5714285714285714,11,0.74,3.912023005428146
9500,-16.118095750958314,0.5714285714285714,11,0.85,4.0943445622221
9501,-16.118095750958314,0.5714285714285714,11,0.95,4.248495242049359
9502,-16.118095750958314,0.5714285714285714,11,1.05,4.382026634673881
9503,-16.118095750958314,0.5714285714285714,11,1.14,4.499809670330265
9504,-2.1972236884478242,0.5714285714285714,11,1.22,4.605170185988092
9505,16.118095750958314,0.5714285714285714,11,1.87,5.298317366548036
9506,16.118095750958314,0.5714285714285714,11,2.66,5.991464547107982
9507,16.118095750958314,0.5714285714285714,11,3.17,6.396929655216146
9508,16.118095750958314,0.5714285714285714,11,3.54,6.684611727667927
9509,16.118095750958314,0.5714285714285714,11,3.84,6.907755278982137
9510,-16.118095750958314,0.5714285714285714,11,0.12,2.302585092994046
9511,-16.118095750958314,0.5714285714285714,11,0.23,2.995732273553991
9512,-16.118095750958314,0.5714285714285714,11,0.33,3.4011973816621555
9513,-16.118095750958314,0.5714285714285714,11,0.43,3.6888794541139363
9514,-16.118095750958314,0.5714285714285714,11,0.52,3.912023005428146
9515,-16.118095750958314,0.5714285714285714,11,0.61,4.0943445622221
9516,-16.118095750958314,0.5714285714285714,11,0.69,4.248495242049359
9517,-16.118095750958314,0.5714285714285714,11,0.76,4.382026634673881
9518,-2.1972236884478242,0.5714285714285714,11,0.83,4.499809670330265
9519,-2.1972236884478242,0.5714285714285714,11,0.9,4.605170185988092
9520,-0.40546502477484814,0.5714285714285714,11,1.45,5.298317366548036
9521,16.118095750958314,0.5714285714285714,11,2.16,5.991464547107982
9522,16.118095750958314,0.5714285714285714,11,2.64,6.396929655216146
9523,16.118095750958314,0.5714285714285714,11,2.99,6.684611727667927
9524,16.118095750958314,0.5714285714285714,11,3.28,6.907755278982137
9525,-16.118095750958314,0.5714285714285714,11,0.08,2.302585092994046
9526,-16.118095750958314,0.5714285714285714,11,0.15,2.995732273553991
9527,-16.118095750958314,0.5714285714285714,11,0.22,3.4011973816621555
9528,-16.118095750958314,0.5714285714285714,11,0.29,3.6888794541139363
9529,-16.118095750958314,0.5714285714285714,11,0.35,3.912023005428146
9530,-16.118095750958314,0.5714285714285714,11,0.42,4.0943445622221
9531,-1.3862939861200076,0.5714285714285714,11,0.47,4.248495242049359
9532,-16.118095750958314,0.5714285714285714,11,0.53,4.382026634673881
9533,-16.118095750958314,0.5714285714285714,11,0.58,4.499809670330265
9534,-16.118095750958314,0.5714285714285714,11,0.64,4.605170185988092
9535,-0.8472976699110584,0.5714285714285714,11,1.08,5.298317366548036
9536,16.118095750958314,0.5714285714285714,11,1.69,5.991464547107982
9537,16.118095750958314,0.5714285714285714,11,2.12,6.396929655216146
9538,16.118095750958314,0.5714285714285714,11,2.44,6.684611727667927
9539,16.118095750958314,0.5714285714285714,11,2.71,6.907755278982137
9540,-16.118095750958314,0.5714285714285714,11,0.05,2.302585092994046
9541,-16.118095750958314,0.5714285714285714,11,0.1,2.995732273553991
9542,-16.118095750958314,0.5714285714285714,11,0.15,3.4011973816621555
9543,-16.118095750958314,0.5714285714285714,11,0.19,3.6888794541139363
9544,-16.118095750958314,0.5714285714285714,11,0.24,3.912023005428146
9545,-16.118095750958314,0.5714285714285714,11,0.28,4.0943445622221
9546,-16.118095750958314,0.5714285714285714,11,0.32,4.248495242049359
9547,-16.118095750958314,0.5714285714285714,11,0.36,4.382026634673881
9548,-16.118095750958314,0.5714285714285714,11,0.4,4.499809670330265
9549,-2.1972236884478242,0.5714285714285714,11,0.44,4.605170185988092
9550,-0.8472976699110584,0.5714285714285714,11,0.78,5.298317366548036
9551,16.118095750958314,0.5714285714285714,11,1.28,5.991464547107982
9552,16.118095750958314,0.5714285714285714,11,1.65,6.396929655216146
9553,16.118095750958314,0.5714285714285714,11,1.95,6.684611727667927
9554,16.118095750958314,0.5714285714285714,11,2.19,6.907755278982137
9555,-16.118095750958314,0.5714285714285714,11,0.03,2.302585092994046
9556,-16.118095750958314,0.5714285714285714,11,0.07,2.995732273553991
9557,-16.118095750958314,0.5714285714285714,11,0.1,3.4011973816621555
9558,-16.118095750958314,0.5714285714285714,11,0.13,3.6888794541139363
9559,-16.118095750958314,0.5714285714285714,11,0.16,3.912023005428146
9560,-16.118095750958314,0.5714285714285714,11,0.19,4.0943445622221
9561,-16.118095750958314,0.5714285714285714,11,0.22,4.248495242049359
9562,-2.1972236884478242,0.5714285714285714,11,0.25,4.382026634673881
9563,-16.118095750958314,0.5714285714285714,11,0.27,4.499809670330265
9564,-16.118095750958314,0.5714285714285714,11,0.3,4.605170185988092
9565,-1.3862939861200076,0.5714285714285714,11,0.55,5.298317366548036
9566,2.1972236884478247,0.5714285714285714,11,0.95,5.991464547107982
9567,16.118095750958314,0.5714285714285714,11,1.26,6.396929655216146
9568,16.118095750958314,0.5714285714285714,11,1.52,6.684611727667927
9569,16.118095750958314,0.5714285714285714,11,1.73,6.907755278982137
9570,-16.118095750958314,0.5714285714285714,11,0.02,2.302585092994046
9571,-16.118095750958314,0.5714285714285714,11,0.04,2.995732273553991
9572,-16.118095750958314,0.5714285714285714,11,0.06,3.4011973816621555
9573,-16.118095750958314,0.5714285714285714,11,0.08,3.6888794541139363
9574,-16.118095750958314,0.5714285714285714,11,0.1,3.912023005428146
9575,-2.1972236884478242,0.5714285714285714,11,0.12,4.0943445622221
9576,-16.118095750958314,0.5714285714285714,11,0.14,4.248495242049359
9577,-16.118095750958314,0.5714285714285714,11,0.16,4.382026634673881
9578,-16.118095750958314,0.5714285714285714,11,0.18,4.499809670330265
9579,-16.118095750958314,0.5714285714285714,11,0.2,4.605170185988092
9580,-16.118095750958314,0.5714285714285714,11,0.38,5.298317366548036
9581,0.0,0.5714285714285714,11,0.68,5.991464547107982
9582,16.118095750958314,0.5714285714285714,11,0.93,6.396929655216146
9583,16.118095750958314,0.5714285714285714,11,1.14,6.684611727667927
9584,16.118095750958314,0.5714285714285714,11,1.32,6.907755278982137
9585,-16.118095750958314,0.5714285714285714,11,0.01,2.302585092994046
9586,-16.118095750958314,0.5714285714285714,11,0.03,2.995732273553991
9587,-16.118095750958314,0.5714285714285714,11,0.04,3.4011973816621555
9588,-2.1972236884478242,0.5714285714285714,11,0.06,3.6888794541139363
9589,-16.118095750958314,0.5714285714285714,11,0.07,3.912023005428146
9590,-16.118095750958314,0.5714285714285714,11,0.08,4.0943445622221
9591,-16.118095750958314,0.5714285714285714,11,0.1,4.248495242049359
9592,-16.118095750958314,0.5714285714285714,11,0.11,4.382026634673881
9593,-16.118095750958314,0.5714285714285714,11,0.12,4.499809670330265
9594,-2.1972236884478242,0.5714285714285714,11,0.14,4.605170185988092
9595,-16.118095750958314,0.5714285714285714,11,0.26,5.298317366548036
9596,0.4054650247748482,0.5714285714285714,11,0.49,5.991464547107982
9597,2.1972236884478247,0.5714285714285714,11,0.68,6.396929655216146
9598,16.118095750958314,0.5714285714285714,11,0.85,6.684611727667927
9599,16.118095750958314,0.5714285714285714,11,1.0,6.907755278982137
9600,-16.118095750958314,0.7142857142857143,12,0.58,2.302585092994046
9601,-16.118095750958314,0.7142857142857143,12,1.0,2.995732273553991
9602,-16.118095750958314,0.7142857142857143,12,1.32,3.4011973816621555
9603,-16.118095750958314,0.7142857142857143,12,1.58,3.6888794541139363
9604,-16.118095750958314,0.7142857142857143,12,1.81,3.912023005428146
9605,-2.1972236884478242,0.7142857142857143,12,2.0,4.0943445622221
9606,-16.118095750958314,0.7142857142857143,12,2.17,4.248495242049359
9607,-0.8472976699110584,0.7142857142857143,12,2.32,4.382026634673881
9608,-2.1972236884478242,0.7142857142857143,12,2.46,4.499809670330265
9609,0.0,0.7142857142857143,12,2.58,4.605170185988092
9610,16.118095750958314,0.7142857142857143,12,3.46,5.298317366548036
